65320,ARROW ROCK,MO,SALINE
65321,BLACKBURN,MO,SALINE
65323,CALHOUN,MO,HENRY
65325,COLE CAMP,MO,BENTON
65326,EDWARDS,MO,BENTON
65327,EMMA,MO,LAFAYETTE
65330,GILLIAM,MO,SALINE
65332,GREEN RIDGE,MO,PETTIS
65333,HOUSTONIA,MO,PETTIS
65334,HUGHESVILLE,MO,PETTIS
65335,IONIA,MO,BENTON
65336,KNOB NOSTER,MO,JOHNSON
65337,LA MONTE,MO,PETTIS
65338,LINCOLN,MO,BENTON
65339,MALTA BEND,MO,SALINE
65340,MARSHALL,MO,SALINE
65344,MIAMI,MO,SALINE
65345,MORA,MO,PETTIS
65347,NELSON,MO,SALINE
65349,SLATER,MO,SALINE
65350,SMITHTON,MO,PETTIS
65351,SWEET SPRINGS,MO,SALINE
65355,WARSAW,MO,BENTON
65360,WINDSOR,MO,HENRY
65438,BIRCH TREE,MO,SHANNON
65440,BOSS,MO,DENT
65444,BUCYRUS,MO,TEXAS
65463,ELDRIDGE,MO,LACLEDE
65464,ELK CREEK,MO,TEXAS
65466,EMINENCE,MO,SHANNON
65470,FALCON,MO,LACLEDE
65483,HOUSTON,MO,TEXAS
65484,HUGGINS,MO,TEXAS
65501,JADWIN,MO,DENT
65532,LAKE SPRING,MO,DENT
65536,LEBANON,MO,LACLEDE
65541,LENOX,MO,DENT
65542,LICKING,MO,TEXAS
65543,LYNCHBURG,MO,LACLEDE
65548,MOUNTAIN VIEW,MO,HOWELL
65552,PLATO,MO,TEXAS
65555,RAYMONDVILLE,MO,TEXAS
65557,ROBY,MO,TEXAS
65560,SALEM,MO,DENT
65567,STOUTLAND,MO,LACLEDE
65570,SUCCESS,MO,TEXAS
65571,SUMMERSVILLE,MO,TEXAS
65588,WINONA,MO,SHANNON
65589,YUKON,MO,TEXAS
65590,LONG LANE,MO,DALLAS
65601,ALDRICH,MO,POLK
65604,ASH GROVE,MO,GREENE
65605,AURORA,MO,LAWRENCE
65606,ALTON,MO,OREGON
65608,AVA,MO,DOUGLAS
65609,BAKERSFIELD,MO,OZARK
65610,BILLINGS,MO,CHRISTIAN
65611,BLUE EYE,MO,STONE
65612,BOIS D ARC,MO,GREENE
65613,BOLIVAR,MO,POLK
65614,BRADLEYVILLE,MO,TANEY
65615,BRANSON,MO,TANEY
65616,BRANSON,MO,TANEY
65617,BRIGHTON,MO,POLK
65618,BRIXEY,MO,OZARK
65619,BROOKLINE,MO,GREENE
65620,BRUNER,MO,CHRISTIAN
65622,BUFFALO,MO,DALLAS
65623,BUTTERFIELD,MO,BARRY
65624,CAPE FAIR,MO,STONE
65625,CASSVILLE,MO,BARRY
65626,CAULFIELD,MO,HOWELL
65627,CEDARCREEK,MO,TANEY
65629,CHADWICK,MO,CHRISTIAN
65630,CHESTNUTRIDGE,MO,CHRISTIAN
65631,CLEVER,MO,CHRISTIAN
65632,CONWAY,MO,LACLEDE
65633,CRANE,MO,STONE
65634,CROSS TIMBERS,MO,HICKORY
65636,DIGGINS,MO,WEBSTER
65637,DORA,MO,OZARK
65638,DRURY,MO,DOUGLAS
65640,DUNNEGAN,MO,POLK
65641,EAGLE ROCK,MO,BARRY
65644,ELKLAND,MO,DALLAS
65647,EXETER,MO,BARRY
65648,FAIR GROVE,MO,GREENE
65649,FAIR PLAY,MO,POLK
65650,FLEMINGTON,MO,POLK
65652,FORDLAND,MO,WEBSTER
65653,FORSYTH,MO,TANEY
65654,FREISTATT,MO,LAWRENCE
65655,GAINESVILLE,MO,OZARK
65656,GALENA,MO,STONE
65658,GOLDEN,MO,BARRY
65660,GRAFF,MO,WRIGHT
65662,GROVESPRING,MO,WRIGHT
65663,HALF WAY,MO,POLK
65664,HALLTOWN,MO,LAWRENCE
65666,HARDENVILLE,MO,OZARK
65667,HARTVILLE,MO,WRIGHT
65668,HERMITAGE,MO,HICKORY
65669,HIGHLANDVILLE,MO,CHRISTIAN
65672,HOLLISTER,MO,TANEY
65673,HOLLISTER,MO,TANEY
65674,HUMANSVILLE,MO,POLK
65675,HURLEY,MO,STONE
65676,ISABELLA,MO,OZARK
65679,KIRBYVILLE,MO,TANEY
65680,KISSEE MILLS,MO,TANEY
65681,LAMPE,MO,STONE
65685,LOUISBURG,MO,DALLAS
65686,KIMBERLING CITY,MO,STONE
65688,BRANDSVILLE,MO,HOWELL
65689,CABOOL,MO,TEXAS
65690,COUCH,MO,OREGON
65692,KOSHKONONG,MO,OREGON
65702,MACOMB,MO,WRIGHT
65704,MANSFIELD,MO,WRIGHT
65705,MARIONVILLE,MO,LAWRENCE
65706,MARSHFIELD,MO,WEBSTER
65707,MILLER,MO,LAWRENCE
65708,MONETT,MO,BARRY
65710,MORRISVILLE,MO,POLK
65711,MOUNTAIN GROVE,MO,WRIGHT
65712,MOUNT VERNON,MO,LAWRENCE
65713,NIANGUA,MO,WEBSTER
65714,NIXA,MO,CHRISTIAN
65715,NOBLE,MO,OZARK
65717,NORWOOD,MO,WRIGHT
65720,OLDFIELD,MO,CHRISTIAN
65721,OZARK,MO,CHRISTIAN
65722,PHILLIPSBURG,MO,LACLEDE
65723,PIERCE CITY,MO,LAWRENCE
65724,PITTSBURG,MO,HICKORY
65725,PLEASANT HOPE,MO,GREENE
65726,POINT LOOKOUT,MO,TANEY
65727,POLK,MO,POLK
65729,PONTIAC,MO,OZARK
65730,POWELL,MO,MCDONALD
65731,POWERSITE,MO,TANEY
65732,PRESTON,MO,HICKORY
65733,PROTEM,MO,TANEY
65734,PURDY,MO,BARRY
65735,QUINCY,MO,HICKORY
65737,REEDS SPRING,MO,STONE
65738,REPUBLIC,MO,GREENE
65739,RIDGEDALE,MO,TANEY
65740,ROCKAWAY BEACH,MO,TANEY
65741,ROCKBRIDGE,MO,OZARK
65742,ROGERSVILLE,MO,WEBSTER
65744,RUETER,MO,TANEY
65745,SELIGMAN,MO,BARRY
65746,SEYMOUR,MO,WEBSTER
65747,SHELL KNOB,MO,BARRY
65753,SPARTA,MO,CHRISTIAN
65754,SPOKANE,MO,CHRISTIAN
65755,SQUIRES,MO,DOUGLAS
65756,STOTTS CITY,MO,LAWRENCE
65757,STRAFFORD,MO,GREENE
65759,TANEYVILLE,MO,TANEY
65760,TECUMSEH,MO,OZARK
65761,THEODOSIA,MO,OZARK
65762,THORNFIELD,MO,OZARK
65764,TUNAS,MO,DALLAS
65765,TURNERS,MO,GREENE
65766,UDALL,MO,OZARK
65767,URBANA,MO,DALLAS
65768,VANZANT,MO,DOUGLAS
65769,VERONA,MO,LAWRENCE
65770,WALNUT GROVE,MO,GREENE
65771,WALNUT SHADE,MO,TANEY
65772,WASHBURN,MO,BARRY
65773,WASOLA,MO,OZARK
65774,WEAUBLEAU,MO,HICKORY
65775,WEST PLAINS,MO,HOWELL
65777,MOODY,MO,HOWELL
65778,MYRTLE,MO,OREGON
65779,WHEATLAND,MO,HICKORY
65781,WILLARD,MO,GREENE
65783,WINDYVILLE,MO,DALLAS
65784,ZANONI,MO,OZARK
65785,STOCKTON,MO,CEDAR
65788,PEACE VALLEY,MO,HOWELL
65789,POMONA,MO,HOWELL
65790,POTTERSVILLE,MO,HOWELL
65791,THAYER,MO,OREGON
65793,WILLOW SPRINGS,MO,HOWELL
65801,SPRINGFIELD,MO,GREENE
65802,SPRINGFIELD,MO,GREENE
65803,SPRINGFIELD,MO,GREENE
65804,SPRINGFIELD,MO,GREENE
65805,SPRINGFIELD,MO,GREENE
65806,SPRINGFIELD,MO,GREENE
65807,SPRINGFIELD,MO,GREENE
65808,SPRINGFIELD,MO,GREENE
65809,SPRINGFIELD,MO,GREENE
65810,SPRINGFIELD,MO,GREENE
65814,SPRINGFIELD,MO,GREENE
65897,SPRINGFIELD,MO,GREENE
65898,SPRINGFIELD,MO,GREENE
66002,ATCHISON,KS,ATCHISON
66006,BALDWIN CITY,KS,DOUGLAS
66007,BASEHOR,KS,LEAVENWORTH
66008,BENDENA,KS,DONIPHAN
66010,BLUE MOUND,KS,LINN
66012,BONNER SPRINGS,KS,WYANDOTTE
66013,BUCYRUS,KS,MIAMI
66014,CENTERVILLE,KS,ANDERSON
66015,COLONY,KS,ANDERSON
66017,DENTON,KS,DONIPHAN
66018,DE SOTO,KS,JOHNSON
66019,CLEARVIEW CITY,KS,JOHNSON
66020,EASTON,KS,LEAVENWORTH
66021,EDGERTON,KS,JOHNSON
66023,EFFINGHAM,KS,ATCHISON
66024,ELWOOD,KS,DONIPHAN
66025,EUDORA,KS,DOUGLAS
66026,FONTANA,KS,MIAMI
66027,FORT LEAVENWORTH,KS,LEAVENWORTH
66030,GARDNER,KS,JOHNSON
66031,NEW CENTURY,KS,JOHNSON
66032,GARNETT,KS,ANDERSON
66033,GREELEY,KS,ANDERSON
66035,HIGHLAND,KS,DONIPHAN
66036,HILLSDALE,KS,MIAMI
66039,KINCAID,KS,ANDERSON
66040,LACYGNE,KS,LINN
66041,LANCASTER,KS,ATCHISON
66042,LANE,KS,FRANKLIN
66043,LANSING,KS,LEAVENWORTH
66044,LAWRENCE,KS,DOUGLAS
66045,LAWRENCE,KS,DOUGLAS
66046,LAWRENCE,KS,DOUGLAS
66047,LAWRENCE,KS,DOUGLAS
66048,LEAVENWORTH,KS,LEAVENWORTH
66049,LAWRENCE,KS,DOUGLAS
66050,LECOMPTON,KS,DOUGLAS
66051,OLATHE,KS,JOHNSON
66052,LINWOOD,KS,LEAVENWORTH
66053,LOUISBURG,KS,MIAMI
66054,MC LOUTH,KS,JEFFERSON
66056,MOUND CITY,KS,LINN
66058,MUSCOTAH,KS,ATCHISON
66060,NORTONVILLE,KS,JEFFERSON
66061,OLATHE,KS,JOHNSON
66062,OLATHE,KS,JOHNSON
66063,OLATHE,KS,JOHNSON
66064,OSAWATOMIE,KS,MIAMI
66066,OSKALOOSA,KS,JEFFERSON
66067,OTTAWA,KS,FRANKLIN
66070,OZAWKIE,KS,JEFFERSON
66071,PAOLA,KS,MIAMI
66072,PARKER,KS,LINN
66073,PERRY,KS,JEFFERSON
66075,PLEASANTON,KS,LINN
66076,POMONA,KS,FRANKLIN
66078,PRINCETON,KS,FRANKLIN
66079,RANTOUL,KS,FRANKLIN
66080,RICHMOND,KS,FRANKLIN
66083,SPRING HILL,KS,JOHNSON
66085,STILWELL,KS,JOHNSON
66086,TONGANOXIE,KS,LEAVENWORTH
66087,TROY,KS,DONIPHAN
66088,VALLEY FALLS,KS,JEFFERSON
66090,WATHENA,KS,DONIPHAN
66091,WELDA,KS,ANDERSON
66092,WELLSVILLE,KS,FRANKLIN
66093,WESTPHALIA,KS,ANDERSON
66094,WHITE CLOUD,KS,DONIPHAN
66095,WILLIAMSBURG,KS,FRANKLIN
66097,WINCHESTER,KS,JEFFERSON
66101,KANSAS CITY,KS,WYANDOTTE
66102,KANSAS CITY,KS,WYANDOTTE
66103,KANSAS CITY,KS,WYANDOTTE
66104,KANSAS CITY,KS,WYANDOTTE
66105,KANSAS CITY,KS,WYANDOTTE
66106,KANSAS CITY,KS,WYANDOTTE
66109,KANSAS CITY,KS,WYANDOTTE
66110,KANSAS CITY,KS,WYANDOTTE
66111,KANSAS CITY,KS,WYANDOTTE
66112,KANSAS CITY,KS,WYANDOTTE
66113,EDWARDSVILLE,KS,WYANDOTTE
66115,KANSAS CITY,KS,WYANDOTTE
66117,KANSAS CITY,KS,WYANDOTTE
66118,KANSAS CITY,KS,WYANDOTTE
66119,KANSAS CITY,KS,WYANDOTTE
66160,KANSAS CITY,KS,WYANDOTTE
66201,MISSION,KS,JOHNSON
66202,MISSION,KS,JOHNSON
66203,SHAWNEE,KS,JOHNSON
66204,OVERLAND PARK,KS,JOHNSON
66205,MISSION,KS,JOHNSON
66206,LEAWOOD,KS,JOHNSON
66207,OVERLAND PARK,KS,JOHNSON
66208,PRAIRIE VILLAGE,KS,JOHNSON
66209,LEAWOOD,KS,JOHNSON
66210,OVERLAND PARK,KS,JOHNSON
66211,LEAWOOD,KS,JOHNSON
66212,OVERLAND PARK,KS,JOHNSON
66213,OVERLAND PARK,KS,JOHNSON
66214,OVERLAND PARK,KS,JOHNSON
66215,LENEXA,KS,JOHNSON
66216,SHAWNEE,KS,JOHNSON
66217,SHAWNEE,KS,JOHNSON
66218,SHAWNEE,KS,JOHNSON
66219,LENEXA,KS,JOHNSON
66220,LENEXA,KS,JOHNSON
66221,OVERLAND PARK,KS,JOHNSON
66222,MISSION,KS,JOHNSON
66223,OVERLAND PARK,KS,JOHNSON
66224,OVERLAND PARK,KS,JOHNSON
66225,OVERLAND PARK,KS,JOHNSON
66226,SHAWNEE,KS,JOHNSON
66227,LENEXA,KS,JOHNSON
66250,LENEXA,KS,JOHNSON
66251,OVERLAND PARK,KS,JOHNSON
66282,OVERLAND PARK,KS,JOHNSON
66283,OVERLAND PARK,KS,JOHNSON
66285,LENEXA,KS,JOHNSON
66286,SHAWNEE,KS,JOHNSON
66401,ALMA,KS,WABAUNSEE
66402,AUBURN,KS,SHAWNEE
66403,AXTELL,KS,MARSHALL
66404,BAILEYVILLE,KS,NEMAHA
66406,BEATTIE,KS,MARSHALL
66407,BELVUE,KS,POTTAWATOMIE
66408,BERN,KS,NEMAHA
66409,BERRYTON,KS,SHAWNEE
66411,BLUE RAPIDS,KS,MARSHALL
66412,BREMEN,KS,MARSHALL
66413,BURLINGAME,KS,OSAGE
66414,CARBONDALE,KS,OSAGE
66415,CENTRALIA,KS,NEMAHA
66416,CIRCLEVILLE,KS,JACKSON
66417,CORNING,KS,NEMAHA
66418,DELIA,KS,JACKSON
66419,DENISON,KS,JACKSON
66420,DOVER,KS,SHAWNEE
66422,EMMETT,KS,POTTAWATOMIE
66423,ESKRIDGE,KS,WABAUNSEE
66424,EVEREST,KS,BROWN
66425,FAIRVIEW,KS,BROWN
66427,FRANKFORT,KS,MARSHALL
66428,GOFF,KS,NEMAHA
66429,GRANTVILLE,KS,JEFFERSON
66431,HARVEYVILLE,KS,WABAUNSEE
66432,HAVENSVILLE,KS,POTTAWATOMIE
66434,HIAWATHA,KS,BROWN
66436,HOLTON,KS,JACKSON
66438,HOME,KS,MARSHALL
66439,HORTON,KS,BROWN
66440,HOYT,KS,JACKSON
66441,JUNCTION CITY,KS,GEARY
66442,FORT RILEY,KS,GEARY
66449,LEONARDVILLE,KS,RILEY
66451,LYNDON,KS,OSAGE
66501,MC FARLAND,KS,WABAUNSEE
66502,MANHATTAN,KS,RILEY
66503,MANHATTAN,KS,RILEY
66505,MANHATTAN,KS,RILEY
66506,MANHATTAN,KS,RILEY
66507,MAPLE HILL,KS,WABAUNSEE
66508,MARYSVILLE,KS,MARSHALL
66509,MAYETTA,KS,JACKSON
66510,MELVERN,KS,OSAGE
66512,MERIDEN,KS,JEFFERSON
66514,MILFORD,KS,GEARY
66515,MORRILL,KS,BROWN
66516,NETAWAKA,KS,JACKSON
66517,OGDEN,KS,RILEY
66518,OKETO,KS,MARSHALL
66520,OLSBURG,KS,POTTAWATOMIE
66521,ONAGA,KS,POTTAWATOMIE
66523,OSAGE CITY,KS,OSAGE
66524,OVERBROOK,KS,OSAGE
66526,PAXICO,KS,WABAUNSEE
66527,POWHATTAN,KS,BROWN
66528,QUENEMO,KS,OSAGE
66531,RILEY,KS,RILEY
66532,ROBINSON,KS,BROWN
66533,ROSSVILLE,KS,SHAWNEE
66534,SABETHA,KS,NEMAHA
66535,SAINT GEORGE,KS,POTTAWATOMIE
66536,SAINT MARYS,KS,POTTAWATOMIE
66537,SCRANTON,KS,OSAGE
66538,SENECA,KS,NEMAHA
66539,SILVER LAKE,KS,SHAWNEE
66540,SOLDIER,KS,JACKSON
66541,SUMMERFIELD,KS,MARSHALL
66542,TECUMSEH,KS,SHAWNEE
66543,VASSAR,KS,OSAGE
66544,VERMILLION,KS,MARSHALL
66546,WAKARUSA,KS,SHAWNEE
66547,WAMEGO,KS,POTTAWATOMIE
66548,WATERVILLE,KS,MARSHALL
66549,WESTMORELAND,KS,POTTAWATOMIE
66550,WETMORE,KS,NEMAHA
66552,WHITING,KS,JACKSON
66554,RANDOLPH,KS,RILEY
66601,TOPEKA,KS,SHAWNEE
66603,TOPEKA,KS,SHAWNEE
66604,TOPEKA,KS,SHAWNEE
66605,TOPEKA,KS,SHAWNEE
66606,TOPEKA,KS,SHAWNEE
66607,TOPEKA,KS,SHAWNEE
66608,TOPEKA,KS,SHAWNEE
66609,TOPEKA,KS,SHAWNEE
66610,TOPEKA,KS,SHAWNEE
66611,TOPEKA,KS,SHAWNEE
66612,TOPEKA,KS,SHAWNEE
66614,TOPEKA,KS,SHAWNEE
66615,TOPEKA,KS,SHAWNEE
66616,TOPEKA,KS,SHAWNEE
66617,TOPEKA,KS,SHAWNEE
66618,TOPEKA,KS,SHAWNEE
66619,TOPEKA,KS,SHAWNEE
66620,TOPEKA,KS,SHAWNEE
66621,TOPEKA,KS,SHAWNEE
66622,TOPEKA,KS,SHAWNEE
66624,TOPEKA,KS,SHAWNEE
66629,TOPEKA,KS,SHAWNEE
66636,TOPEKA,KS,SHAWNEE
66675,TOPEKA,KS,SHAWNEE
66683,TOPEKA,KS,SHAWNEE
66701,FORT SCOTT,KS,BOURBON
66710,ALTOONA,KS,WILSON
66711,ARCADIA,KS,CRAWFORD
66712,ARMA,KS,CRAWFORD
66713,BAXTER SPRINGS,KS,CHEROKEE
66714,BENEDICT,KS,WILSON
66716,BRONSON,KS,BOURBON
66717,BUFFALO,KS,WILSON
66720,CHANUTE,KS,NEOSHO
66724,CHEROKEE,KS,CRAWFORD
66725,COLUMBUS,KS,CHEROKEE
66728,CRESTLINE,KS,CHEROKEE
66732,ELSMORE,KS,ALLEN
66733,ERIE,KS,NEOSHO
66734,FARLINGTON,KS,CRAWFORD
66735,FRANKLIN,KS,CRAWFORD
66736,FREDONIA,KS,WILSON
66738,FULTON,KS,BOURBON
66739,GALENA,KS,CHEROKEE
66740,GALESBURG,KS,NEOSHO
66741,GARLAND,KS,BOURBON
66742,GAS,KS,ALLEN
66743,GIRARD,KS,CRAWFORD
66746,HEPLER,KS,CRAWFORD
66748,HUMBOLDT,KS,ALLEN
66749,IOLA,KS,ALLEN
66751,LA HARPE,KS,ALLEN
66753,MC CUNE,KS,CRAWFORD
66754,MAPLETON,KS,BOURBON
66755,MORAN,KS,ALLEN
66756,MULBERRY,KS,CRAWFORD
66757,NEODESHA,KS,WILSON
66758,NEOSHO FALLS,KS,COFFEY
66760,OPOLIS,KS,CRAWFORD
66761,PIQUA,KS,WOODSON
66762,PITTSBURG,KS,CRAWFORD
66763,FRONTENAC,KS,CRAWFORD
66767,PRESCOTT,KS,LINN
66769,REDFIELD,KS,BOURBON
66770,RIVERTON,KS,CHEROKEE
66771,SAINT PAUL,KS,NEOSHO
66772,SAVONBURG,KS,ALLEN
66773,SCAMMON,KS,CHEROKEE
66775,STARK,KS,NEOSHO
66776,THAYER,KS,NEOSHO
66777,TORONTO,KS,WOODSON
66778,TREECE,KS,CHEROKEE
66779,UNIONTOWN,KS,BOURBON
66780,WALNUT,KS,CRAWFORD
66781,WEIR,KS,CHEROKEE
66782,WEST MINERAL,KS,CHEROKEE
66783,YATES CENTER,KS,WOODSON
66801,EMPORIA,KS,LYON
66830,ADMIRE,KS,LYON
66833,ALLEN,KS,LYON
66834,ALTA VISTA,KS,WABAUNSEE
66835,AMERICUS,KS,LYON
66838,BURDICK,KS,MORRIS
66839,BURLINGTON,KS,COFFEY
66840,BURNS,KS,MARION
66842,CASSODAY,KS,BUTLER
66843,CEDAR POINT,KS,CHASE
66845,COTTONWOOD FALLS,KS,CHASE
66846,COUNCIL GROVE,KS,MORRIS
66849,DWIGHT,KS,MORRIS
66850,ELMDALE,KS,CHASE
66851,FLORENCE,KS,MARION
66852,GRIDLEY,KS,COFFEY
66853,HAMILTON,KS,GREENWOOD
66854,HARTFORD,KS,LYON
66855,LAMONT,KS,GREENWOOD
66856,LEBO,KS,COFFEY
66857,LE ROY,KS,COFFEY
66858,LINCOLNVILLE,KS,MARION
66859,LOST SPRINGS,KS,MARION
66860,MADISON,KS,GREENWOOD
66861,MARION,KS,MARION
66862,MATFIELD GREEN,KS,CHASE
66864,NEOSHO RAPIDS,KS,LYON
66865,OLPE,KS,LYON
66866,PEABODY,KS,MARION
66868,READING,KS,LYON
66869,STRONG CITY,KS,CHASE
66870,VIRGIL,KS,GREENWOOD
66871,WAVERLY,KS,COFFEY
66872,WHITE CITY,KS,MORRIS
66873,WILSEY,KS,MORRIS
66901,CONCORDIA,KS,CLOUD
66930,AGENDA,KS,REPUBLIC
66932,ATHOL,KS,SMITH
66933,BARNES,KS,WASHINGTON
66935,BELLEVILLE,KS,REPUBLIC
66936,BURR OAK,KS,JEWELL
66937,CLIFTON,KS,WASHINGTON
66938,CLYDE,KS,CLOUD
66939,COURTLAND,KS,REPUBLIC
66940,CUBA,KS,REPUBLIC
66941,ESBON,KS,JEWELL
66942,FORMOSO,KS,JEWELL
66943,GREENLEAF,KS,WASHINGTON
66944,HADDAM,KS,WASHINGTON
66945,HANOVER,KS,WASHINGTON
66946,HOLLENBERG,KS,WASHINGTON
66948,JAMESTOWN,KS,CLOUD
66949,JEWELL,KS,JEWELL
66951,KENSINGTON,KS,SMITH
66952,LEBANON,KS,SMITH
66953,LINN,KS,WASHINGTON
66955,MAHASKA,KS,WASHINGTON
66956,MANKATO,KS,JEWELL
66958,MORROWVILLE,KS,WASHINGTON
66959,MUNDEN,KS,REPUBLIC
66960,NARKA,KS,REPUBLIC
66961,NORWAY,KS,REPUBLIC
66962,PALMER,KS,WASHINGTON
66963,RANDALL,KS,JEWELL
66964,REPUBLIC,KS,REPUBLIC
66966,SCANDIA,KS,REPUBLIC
66967,SMITH CENTER,KS,SMITH
66968,WASHINGTON,KS,WASHINGTON
66970,WEBBER,KS,JEWELL
67001,ANDALE,KS,SEDGWICK
67002,ANDOVER,KS,BUTLER
67003,ANTHONY,KS,HARPER
67004,ARGONIA,KS,SUMNER
67005,ARKANSAS CITY,KS,COWLEY
67008,ATLANTA,KS,COWLEY
67009,ATTICA,KS,HARPER
67010,AUGUSTA,KS,BUTLER
67012,BEAUMONT,KS,BUTLER
67013,BELLE PLAINE,KS,SUMNER
67016,BENTLEY,KS,SEDGWICK
67017,BENTON,KS,BUTLER
67018,BLUFF CITY,KS,HARPER
67019,BURDEN,KS,COWLEY
67020,BURRTON,KS,HARVEY
67021,BYERS,KS,PRATT
67022,CALDWELL,KS,SUMNER
67023,CAMBRIDGE,KS,COWLEY
67024,CEDAR VALE,KS,CHAUTAUQUA
67025,CHENEY,KS,SEDGWICK
67026,CLEARWATER,KS,SEDGWICK
67028,COATS,KS,PRATT
67029,COLDWATER,KS,COMANCHE
67030,COLWICH,KS,SEDGWICK
67031,CONWAY SPRINGS,KS,SUMNER
67035,CUNNINGHAM,KS,KINGMAN
67036,DANVILLE,KS,HARPER
67037,DERBY,KS,SEDGWICK
67038,DEXTER,KS,COWLEY
67039,DOUGLASS,KS,BUTLER
67041,ELBING,KS,BUTLER
67042,EL DORADO,KS,BUTLER
67045,EUREKA,KS,GREENWOOD
67047,FALL RIVER,KS,GREENWOOD
67050,GARDEN PLAIN,KS,SEDGWICK
67051,GEUDA SPRINGS,KS,SUMNER
67052,GODDARD,KS,SEDGWICK
67053,GOESSEL,KS,MARION
67054,GREENSBURG,KS,KIOWA
67056,HALSTEAD,KS,HARVEY
67057,HARDTNER,KS,BARBER
67058,HARPER,KS,HARPER
67059,HAVILAND,KS,KIOWA
67060,HAYSVILLE,KS,SEDGWICK
67061,HAZELTON,KS,BARBER
67062,HESSTON,KS,HARVEY
67063,HILLSBORO,KS,MARION
67065,ISABEL,KS,BARBER
67066,IUKA,KS,PRATT
67067,KECHI,KS,SEDGWICK
67068,KINGMAN,KS,KINGMAN
67070,KIOWA,KS,BARBER
67071,LAKE CITY,KS,BARBER
67072,LATHAM,KS,BUTLER
67073,LEHIGH,KS,MARION
67074,LEON,KS,BUTLER
67101,MAIZE,KS,SEDGWICK
67102,MAPLE CITY,KS,COWLEY
67103,MAYFIELD,KS,SUMNER
67104,MEDICINE LODGE,KS,BARBER
67105,MILAN,KS,SUMNER
67106,MILTON,KS,SUMNER
67107,MOUNDRIDGE,KS,MCPHERSON
67108,MOUNT HOPE,KS,SEDGWICK
67109,MULLINVILLE,KS,KIOWA
67110,MULVANE,KS,SEDGWICK
67111,MURDOCK,KS,KINGMAN
67112,NASHVILLE,KS,KINGMAN
67114,NEWTON,KS,HARVEY
67117,NORTH NEWTON,KS,HARVEY
67118,NORWICH,KS,KINGMAN
67119,OXFORD,KS,SUMNER
67120,PECK,KS,SUMNER
67123,POTWIN,KS,BUTLER
67124,PRATT,KS,PRATT
67127,PROTECTION,KS,COMANCHE
67131,ROCK,KS,COWLEY
67132,ROSALIA,KS,BUTLER
67133,ROSE HILL,KS,BUTLER
67134,SAWYER,KS,PRATT
67135,SEDGWICK,KS,HARVEY
67137,SEVERY,KS,GREENWOOD
67138,SHARON,KS,BARBER
67140,SOUTH HAVEN,KS,SUMNER
67142,SPIVEY,KS,KINGMAN
67144,TOWANDA,KS,BUTLER
67146,UDALL,KS,COWLEY
67147,VALLEY CENTER,KS,SEDGWICK
67149,VIOLA,KS,SEDGWICK
67151,WALTON,KS,HARVEY
67152,WELLINGTON,KS,SUMNER
67154,WHITEWATER,KS,BUTLER
67155,WILMORE,KS,COMANCHE
67156,WINFIELD,KS,COWLEY
67159,ZENDA,KS,KINGMAN
67201,WICHITA,KS,SEDGWICK
67202,WICHITA,KS,SEDGWICK
67203,WICHITA,KS,SEDGWICK
67204,WICHITA,KS,SEDGWICK
67205,WICHITA,KS,SEDGWICK
67206,WICHITA,KS,SEDGWICK
67207,WICHITA,KS,SEDGWICK
67208,WICHITA,KS,SEDGWICK
67209,WICHITA,KS,SEDGWICK
67210,WICHITA,KS,SEDGWICK
67211,WICHITA,KS,SEDGWICK
67212,WICHITA,KS,SEDGWICK
67213,WICHITA,KS,SEDGWICK
67214,WICHITA,KS,SEDGWICK
67215,WICHITA,KS,SEDGWICK
67216,WICHITA,KS,SEDGWICK
67217,WICHITA,KS,SEDGWICK
67218,WICHITA,KS,SEDGWICK
67219,WICHITA,KS,SEDGWICK
67220,WICHITA,KS,SEDGWICK
67221,MCCONNELL AFB,KS,SEDGWICK
67223,WICHITA,KS,SEDGWICK
67226,WICHITA,KS,SEDGWICK
67227,WICHITA,KS,SEDGWICK
67228,WICHITA,KS,SEDGWICK
67230,WICHITA,KS,SEDGWICK
67232,WICHITA,KS,SEDGWICK
67235,WICHITA,KS,SEDGWICK
67260,WICHITA,KS,SEDGWICK
67275,WICHITA,KS,SEDGWICK
67276,WICHITA,KS,SEDGWICK
67277,WICHITA,KS,SEDGWICK
67278,WICHITA,KS,SEDGWICK
67301,INDEPENDENCE,KS,MONTGOMERY
67330,ALTAMONT,KS,LABETTE
67332,BARTLETT,KS,LABETTE
67333,CANEY,KS,MONTGOMERY
67335,CHERRYVALE,KS,MONTGOMERY
67336,CHETOPA,KS,LABETTE
67337,COFFEYVILLE,KS,MONTGOMERY
67340,DEARING,KS,MONTGOMERY
67341,DENNIS,KS,LABETTE
67342,EDNA,KS,LABETTE
67344,ELK CITY,KS,MONTGOMERY
67345,ELK FALLS,KS,ELK
67346,GRENOLA,KS,ELK
67347,HAVANA,KS,MONTGOMERY
67349,HOWARD,KS,ELK
67351,LIBERTY,KS,MONTGOMERY
67352,LONGTON,KS,ELK
67353,MOLINE,KS,ELK
67354,MOUND VALLEY,KS,LABETTE
67355,NIOTAZE,KS,CHAUTAUQUA
67356,OSWEGO,KS,LABETTE
67357,PARSONS,KS,LABETTE
67360,PERU,KS,CHAUTAUQUA
67361,SEDAN,KS,CHAUTAUQUA
67363,SYCAMORE,KS,MONTGOMERY
